zpid,street,zipcode,city,state,latitude,longitude,FIPScounty,taxAssessmentYear,taxAssessment,yearBuilt,finishedSqFt,bathrooms,bedrooms,zestimate_amount,last-updated,oneWeekChange,valueChange,valuationRange_low,valuationRange_high,localRealEstate_zindexValue,overview,forSaleByOwner,forSale
29462049,6406 Lynch Ln,78741,Austin,TX,30.238585,-97.692038,48453,2018,203538.0,1962,1330,1.0,,285431,11/13/2019,,13108,256888,313974,"181,300",http://www.zillow.com/local-info/TX-Austin/Montopolis/r_235693/,http://www.zillow.com/montopolis-austin-tx/fsbo/,http://www.zillow.com/montopolis-austin-tx/
29357371,2205 Big Horn Dr,78734,Austin,TX,30.372085,-97.915493,48453,2018,1050621.0,1988,3020,4.0,5,1244347,11/13/2019,,10823,1157243,1331451,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
119977173,12469 Brodie Ln,78748,Austin,TX,30.147538,-97.854235,48453,2018,550.0,,,,,,01/01/1970,,,,,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
,,,,,,,,,,,,,,,,,,,,,,,
29326196,3216 Tamarron Blvd,78746,Austin,TX,30.261689,-97.807917,48453,2018,594393.0,1981,2936,4.5,,824869,11/13/2019,,-13901,717636,923853,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
29358065,203 Hurst Creek Rd,78734,Lakeway,TX,30.370922,-97.976379,48453,2018,463660.0,1994,2068,3.0,3,483874,11/13/2019,,-4263,454842,522584,,http://www.zillow.com/local-info/TX-Lakeway/r_46137/,http://www.zillow.com/lakeway-tx/fsbo/,http://www.zillow.com/lakeway-tx/
89547362,315 Martinique Pass,78734,Austin,TX,30.36557,-98.007943,48453,2018,183750.0,2007,6850,6.0,6,1425554,11/13/2019,,49460,1111932,1953009,,http://www.zillow.com/local-info/TX-Lakeway/r_46137/,http://www.zillow.com/lakeway-tx/fsbo/,http://www.zillow.com/lakeway-tx/
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
300514488,10825 Gonzales Ranger Pass,78754,Austin,TX,30.3578,-97.6448,48453,2018,17500.0,2019,2320,3.0,0,,01/01/1970,,,,,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
29394794,1717 E 38th St,78722,Austin,TX,30.290018,-97.712406,48453,2018,404016.0,1948,1246,2.0,3,506609,11/13/2019,,1454,481279,531939,"413,000",http://www.zillow.com/local-info/TX-Austin/Upper-Boggy-Creek/r_271616/,http://www.zillow.com/upper-boggy-creek-austin-tx/fsbo/,http://www.zillow.com/upper-boggy-creek-austin-tx/
29343107,3303 Big Bend Dr,78731,Austin,TX,30.328924,-97.760988,48453,2018,677012.0,1953,2436,3.0,4,818317,11/13/2019,,-4834,744668,883782,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
29397561,714 Harris Ave,78705,Austin,TX,30.294889,-97.72855,48453,2018,534802.0,1933,850,1.0,2,568622,11/13/2019,,5023,517446,619798,"442,000",http://www.zillow.com/local-info/TX-Austin/Hancock/r_273924/,http://www.zillow.com/hancock-austin-tx/fsbo/,http://www.zillow.com/hancock-austin-tx/
29425955,10102 Faylin Dr,78753,Austin,TX,30.360508,-97.67202,48453,2018,247089.0,1973,1374,2.0,3,266571,11/13/2019,,-1473,247911,279900,"235,200",http://www.zillow.com/local-info/TX-Austin/Windsor-Hills/r_271651/,http://www.zillow.com/windsor-hills-austin-tx/fsbo/,http://www.zillow.com/windsor-hills-austin-tx/
,,,,,,,,,,,,,,,,,,,,,,,
