zpid,street,zipcode,city,state,latitude,longitude,FIPScounty,propertyType,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,lastSoldDate,lastSoldPrice,zestimatePrice
25487732,25 Deerwood W,92604,Irvine,CA,33.692968,-117.795411,6059,SingleFamily,1974,5227,2125,2.0,4,10/28/1993,250000,964743
2111413852,17 Zuma,92602,Irvine,CA,33.721638,-117.78124,,Townhouse,2001,14374,2363,3.5,4,09/12/2013,833000,1066011
2101600856,2 Zuma,92602,Irvine,CA,33.721636,-117.781244,,Townhouse,2001,3000,2340,3.0,4,03/13/2017,885000,965253
2144405931,2 Evensen,92602,Irvine,CA,33.721636,-117.781244,,Unknown,2002,,2340,4.0,4,07/24/2008,800000,
61646404,1 Evensen # 25,92602,Irvine,CA,33.721636,-117.781244,6059,Condominium,2002,,2360,3.5,4,10/24/2002,449000,920619
51632862,78 Rockport,92602,Irvine,CA,33.72667,-117.770905,6059,SingleFamily,1999,6322,2405,3.0,4,05/14/2007,1075000,1192224
51632883,59 Rockport,92602,Irvine,CA,33.727338,-117.769551,6059,SingleFamily,2000,4470,2470,2.5,3,04/10/2001,469000,1138583
51632884,29 Bel Spgs,92602,Irvine,CA,33.727168,-117.769302,6059,SingleFamily,2000,4649,2470,2.5,3,04/12/2001,477000,1141215
51632852,31 Carpenteria,92602,Irvine,CA,33.727757,-117.768218,6059,SingleFamily,2000,5839,2405,3.0,4,06/13/2000,443000,1172292
51632949,21 Carpenteria,92602,Irvine,CA,33.727177,-117.767366,6059,SingleFamily,2000,4140,2279,2.5,3,03/25/2008,817000,1082404
51632947,25 Carpenteria,92602,Irvine,CA,33.727339,-117.767599,6059,SingleFamily,2000,4140,2279,2.5,3,10/19/2000,450500,1089184
51632900,14 Bel Spgs,92602,Irvine,CA,33.726121,-117.769692,6059,SingleFamily,2000,4539,2116,2.5,4,07/01/2005,900000,1133613
51632996,12 Benicia,92602,Irvine,CA,33.725703,-117.769088,6059,SingleFamily,1999,3781,2277,3.0,4,07/16/2019,1120000,1127876
51633011,10 Olinda,92602,Irvine,CA,33.725514,-117.768351,6059,SingleFamily,2000,4356,2110,2.5,3,10/05/2011,750000,1004630
51633016,3 Glen Ellen,92602,Irvine,CA,33.725259,-117.768268,6059,SingleFamily,2000,4461,2116,2.5,4,12/13/2000,391000,1066007
51632966,24 Dinuba,92602,Irvine,CA,33.726141,-117.767184,6059,SingleFamily,2000,4280,2116,2.5,4,09/15/2004,830000,1073033
51632356,16 Azalea,92620,Irvine,CA,33.722997,-117.745241,6059,SingleFamily,1999,6243,3251,3.5,5,12/01/1999,530000,1461469
51632349,1 Azalea,92620,Irvine,CA,33.72279,-117.746757,6059,SingleFamily,1999,7023,3631,4.0,4,11/23/1999,635000,1477254
51632369,2 Plumbago,92620,Irvine,CA,33.721896,-117.745472,6059,SingleFamily,2000,6764,3631,4.0,4,11/17/2017,1525000,1625743
25502634,17 Ashford St,92618,Irvine,CA,33.664265,-117.78439,6059,SingleFamily,1998,4450,2500,2.5,4,03/19/1999,367000,1134347
25502701,31 Ashford St,92618,Irvine,CA,33.663648,-117.783506,6059,SingleFamily,1999,4390,2700,2.75,4,11/05/2015,1025000,1213972
25718017,60 Fern Pne,92618,Irvine,CA,33.666887,-117.783119,6059,Condominium,1999,,1750,2.5,3,10/23/2017,883000,922842
51632472,6 Arborwood,92620,Irvine,CA,33.720445,-117.741942,6059,SingleFamily,2000,5991,3596,3.5,5,10/04/2000,650000,1458589
51631352,80 Edgewood,92618,Irvine,CA,33.662876,-117.779223,6059,SingleFamily,2000,7105,1936,2.5,3,10/18/2000,360500,934560
51631359,73 Edgewood,92618,Irvine,CA,33.662742,-117.778429,6059,SingleFamily,2000,4981,2421,3.5,3,10/13/2000,392500,1110702
51631315,51 Chadwick,92618,Irvine,CA,33.661496,-117.778073,6059,SingleFamily,2001,4500,2421,3.5,4,02/01/2001,383000,1068670
51631285,73 Ivywood,92618,Irvine,CA,33.660946,-117.776876,6059,SingleFamily,2001,3375,1936,2.5,3,09/17/2019,850000,850934
51631311,62 Ivywood,92618,Irvine,CA,33.661146,-117.777697,6059,SingleFamily,2001,3519,1656,2.5,3,03/03/2003,488000,838848
51631231,25 Chadwick,92618,Irvine,CA,33.660087,-117.779549,6059,SingleFamily,1999,8176,2100,3.0,3,03/10/2010,680000,1016416
51631254,92 Millbrook,92618,Irvine,CA,33.66002,-117.777993,6059,SingleFamily,2001,3373,2325,3.5,4,04/18/2001,368000,1043575
51631290,82 Millbrook,92618,Irvine,CA,33.660437,-117.777114,6059,SingleFamily,2001,3475,2100,2.5,3,04/25/2012,665000,998876
,,,,,,,,,,,,,,,,
54978477,16 Carnation,92618,Irvine,CA,33.665794,-117.786382,6059,SingleFamily,2001,,1667,3.0,4,03/29/2013,576500,784147
54978495,6 Mesquite,92618,Irvine,CA,33.665794,-117.786382,6059,Condominium,2000,,1668,2.5,3,06/01/2004,660000,798365
54978513,2 Geranium,92618,Irvine,CA,33.665794,-117.786382,6059,Condominium,2000,,1668,2.5,3,03/17/2006,715000,798449
61500233,32 Sonata St,92618,Irvine,CA,33.666018,-117.774242,6059,SingleFamily,2003,2800,1500,3.0,3,01/09/2003,383000,755319
61646964,21 Alevera St,92618,Irvine,CA,33.665045,-117.774108,6059,SingleFamily,2002,,1145,3.0,2,08/02/2010,512500,631008
61646934,24 Sonata St,92618,Irvine,CA,33.665045,-117.774108,6059,Condominium,2001,,1087,3.0,2,01/05/2017,605000,667977
59730833,87 Alevera St,92618,Irvine,CA,33.664671,-117.771726,6059,Condominium,2002,,1145,3.0,2,07/01/2016,599000,648428
59730826,74 Alevera St,92618,Irvine,CA,33.665045,-117.774108,6059,Condominium,2002,3000,1300,3.0,3,07/01/2013,522000,671467
63118062,116 Jadestone,92603,Irvine,CA,33.628497,-117.831227,6059,Condominium,2004,,1280,3.0,2,02/19/2004,396500,665296
64822678,23 Gingerwood,92603,Irvine,CA,33.628497,-117.831227,6059,MultiFamily2To4,2004,,1787,2.0,3,12/03/2004,847500,840523
61646515,60 Rosenblum,92602,Irvine,CA,33.717358,-117.776731,6059,Condominium,2002,,1650,2.0,3,10/25/2002,366000,756134
61646521,33 Bolinas # 100,92602,Irvine,CA,33.717358,-117.776731,6059,MultiFamily2To4,2003,,2004,3.0,4,03/26/2012,475000,812595
51674159,807 Yorkshire,92620,Irvine,CA,33.728953,-117.761949,6059,MultiFamily2To4,1999,,1500,2.5,3,06/18/2009,535000,721596
51632240,3 Mount Vernon,92620,Irvine,CA,33.728625,-117.751115,6059,SingleFamily,1999,5673,2392,2.5,4,03/06/2000,410500,1141947
25520979,47 Mount Vernon,92620,Irvine,CA,33.727084,-117.750618,6059,SingleFamily,1998,3353,2392,2.5,4,11/16/1998,374500,1127352
25521014,6 Rosslyn St,92620,Irvine,CA,33.727384,-117.749373,6059,SingleFamily,1999,4583,2392,2.5,4,07/23/1999,409000,1127838
25521011,5 Rosslyn St,92620,Irvine,CA,33.727584,-117.749617,6059,SingleFamily,1999,4791,2173,2.5,4,06/22/2009,729000,1057142
51632217,86 Montrose,92620,Irvine,CA,33.727613,-117.751077,6059,SingleFamily,2000,3355,1950,2.5,3,05/31/2006,875000,963936
25521486,7 Montia,92620,Irvine,CA,33.722827,-117.749457,6059,SingleFamily,1999,8620,4196,5.0,5,10/12/1999,830500,2446787
51632383,11 Viola,92620,Irvine,CA,33.722839,-117.748176,6059,SingleFamily,1999,8149,4052,4.5,5,02/15/2001,960000,2072935
51632422,3 Iris,92620,Irvine,CA,33.721873,-117.747895,6059,SingleFamily,1999,8936,4300,4.5,5,09/21/2011,1430000,2171311
51632416,10 Ivy Gln,92620,Irvine,CA,33.721475,-117.746491,6059,SingleFamily,1999,8590,4196,4.5,5,07/19/2017,2450000,2604276
25521036,3 Middleton St,92620,Irvine,CA,33.726766,-117.749721,6059,SingleFamily,1998,6312,2627,3.0,4,12/21/1998,442500,1223863
51632257,7 Brockton,92620,Irvine,CA,33.726185,-117.748225,6059,SingleFamily,1999,4830,2445,3.0,3,10/07/1999,465000,1155795
51632271,12 Brockton,92620,Irvine,CA,33.725702,-117.748003,6059,SingleFamily,1999,5000,2800,4.0,5,05/04/2011,985000,1329873
25521454,25 Garnet,92620,Irvine,CA,33.724995,-117.746863,6059,SingleFamily,1999,13089,3288,3.0,4,11/01/2019,1560000,1559730
25521466,8 Garnet St,92620,Irvine,CA,33.723333,-117.746988,6059,SingleFamily,1999,6352,3535,4.0,6,01/24/2015,1639900,1709335
51632351,6 Azalea,92620,Irvine,CA,33.722572,-117.746099,6059,SingleFamily,1999,7579,3650,4.0,5,05/13/2013,1450000,1568355
51632363,15 Plumbago,92620,Irvine,CA,33.722709,-117.745144,6059,SingleFamily,1999,6013,3631,5.0,5,03/15/2000,582000,1505851
61643812,115 Lattice,92603,Irvine,CA,33.644742,-117.769343,6059,SingleFamily,2004,4268,2460,2.5,4,07/02/2013,1419000,1524007
61643813,113 Lattice,92603,Irvine,CA,33.644828,-117.769216,6059,SingleFamily,2004,4378,2964,5.0,5,,,1522558
61643826,102 Lattice,92603,Irvine,CA,33.644862,-117.768463,6059,SingleFamily,2004,6001,2535,2.5,4,12/07/2004,930500,1372426
63113190,64 Summer House,92603,Irvine,CA,33.622853,-117.817866,6059,SingleFamily,2004,9306,4550,3.5,4,03/24/2005,1783500,3016820
25776033,1 Virgil Ct,92617,Irvine,CA,33.637971,-117.83805,6059,SingleFamily,1989,6283,2337,2.5,4,,,775151
59731509,16 Murasaki St,92617,Irvine,CA,33.640556,-117.834545,6059,SingleFamily,2001,5473,2609,3.0,4,02/06/2003,386000,1030170
59731507,12 Murasaki St,92617,Irvine,CA,33.640765,-117.834852,6059,SingleFamily,2001,4428,2609,3.0,4,,,1009590
59731520,25 Murasaki St,92617,Irvine,CA,33.639879,-117.834,6059,SingleFamily,2001,5674,2655,3.0,4,,,1170395
59731515,34 Murasaki St,92617,Irvine,CA,33.639785,-117.833014,6059,SingleFamily,2001,4401,2609,3.0,4,,,938161
54972359,10 Hallwood,92602,Irvine,CA,33.738474,-117.766622,6059,SingleFamily,2001,3489,2335,3.0,4,08/19/2019,1105000,1108761
54972299,18 Larchwood,92602,Irvine,CA,33.738217,-117.765971,6059,SingleFamily,2001,3497,2300,3.0,4,05/10/2016,1008000,1128854
54972263,128 Spring Valley,92602,Irvine,CA,33.736888,-117.765444,6059,SingleFamily,2001,4300,2265,3.0,4,08/31/2010,806000,1063270
54972265,132 Spring Valley,92602,Irvine,CA,33.737078,-117.765255,6059,SingleFamily,2002,6000,2300,2.5,4,05/08/2009,825000,1101302
54972283,2 Sebastian,92602,Irvine,CA,33.736507,-117.764646,6059,SingleFamily,2002,6024,2335,3.0,4,,,1134186
,,,,,,,,,,,,,,,,
61643845,105 Symphony,92603,Irvine,CA,33.644419,-117.768466,6059,SingleFamily,2003,6694,3597,4.0,4,12/17/2003,1014500,1621608
61643885,113 Mosaic,92603,Irvine,CA,33.642606,-117.768535,6059,SingleFamily,2004,6132,3735,4.5,5,01/19/2005,1228500,2124874
61643887,109 Mosaic,92603,Irvine,CA,33.642718,-117.768189,6059,SingleFamily,2003,6272,3554,3.5,4,02/24/2004,983500,1596260
61643901,113 Ambiance,92603,Irvine,CA,33.641757,-117.768393,6059,SingleFamily,2004,6534,3876,3.0,4,12/31/2012,1580000,1961251
61643922,102 Pageantry,92603,Irvine,CA,33.640698,-117.766979,6059,SingleFamily,2004,6098,4250,3.0,5,05/01/2019,2100000,2131426
61643937,106 Luminous,92603,Irvine,CA,33.639619,-117.767534,6059,SingleFamily,2004,6884,3735,4.5,5,03/28/2019,2265000,2302336
61500143,231 Terra Cotta,92603,Irvine,CA,33.650736,-117.781772,6059,SingleFamily,2003,3000,1900,2.5,4,12/30/2002,475000,868280
63118604,85 Figtree,92603,Irvine,CA,33.650736,-117.781772,6059,Condominium,2003,2500,1930,3.0,3,,,861443
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
59725920,30 Black Hawk,92603,Irvine,CA,33.626967,-117.802147,6059,SingleFamily,2005,32477,6800,6.0,5,04/16/2014,4380000,5518686
61643130,23 Canyon Ter,92603,Irvine,CA,33.626584,-117.814241,6059,SingleFamily,2006,8407,3450,5.0,4,08/06/2012,1950000,2501504
61643139,41 Canyon Ter,92603,Irvine,CA,33.626209,-117.812173,6059,SingleFamily,2005,10271,3700,4.5,5,10/31/2016,3100000,3446587
61643095,47 Woods Trl,92603,Irvine,CA,33.625596,-117.811268,6059,SingleFamily,2006,7840,3907,4.5,5,02/13/2007,2000000,2673385
61643114,42 Woods Trl,92603,Irvine,CA,33.625128,-117.810825,6059,SingleFamily,2006,11000,3700,5.0,5,12/19/2006,1746000,2899618
61643152,25 Woodcrest,92603,Irvine,CA,33.625071,-117.814499,6059,SingleFamily,2005,10018,3455,3.5,4,04/15/2005,2018000,2524233
61643106,25 Woods Trl,92603,Irvine,CA,33.624425,-117.809809,6059,SingleFamily,2006,10493,6700,8.0,5,08/02/2019,3800000,3819320
61643118,25 Wildland,92603,Irvine,CA,33.624076,-117.811026,6059,SingleFamily,2005,9109,3686,4.5,5,11/14/2005,1795500,2852813
61643196,29 Cezanne,92603,Irvine,CA,33.624021,-117.815212,6059,SingleFamily,2004,8746,3935,4.5,4,,,2304356
63117650,47 Gardenpath,92603,Irvine,CA,33.623202,-117.822415,6059,Condominium,2004,,1628,3.0,3,09/27/2019,1050000,1050624
64616013,63 Arborside,92603,Irvine,CA,33.623202,-117.822415,6059,SingleFamily,2004,,1548,2.5,3,12/29/2009,675000,986247
64535032,67 Arborside,92603,Irvine,CA,33.623202,-117.822415,6059,Condominium,2004,3500,1700,2.5,3,09/02/2004,799500,1087495
64809657,53 Bower Tree,92603,Irvine,CA,33.623202,-117.822415,6059,Condominium,2004,,1628,2.5,2,11/10/2004,701500,1010849
63117626,57 Bellwind,92603,Irvine,CA,33.623202,-117.822415,6059,Condominium,2003,,1701,2.5,3,03/03/2018,1100000,1129784
63117627,55 Bellwind,92603,Irvine,CA,33.623202,-117.822415,6059,Condominium,2004,1524,1545,3.0,3,03/29/2013,830000,1009709
61646078,18 Bower Tree,92603,Irvine,CA,33.623202,-117.822415,6059,Condominium,2003,,1701,2.5,3,07/29/2003,590000,1079664
61646117,95 Canyoncrest,92603,Irvine,CA,33.623202,-117.822415,6059,Condominium,2003,1000,1030,2.5,2,04/13/2016,665000,733735
61646116,93 Canyoncrest,92603,Irvine,CA,33.623202,-117.822415,6059,SingleFamily,2003,,1275,2.0,3,07/25/2003,474000,790694
63117701,65 Greenhouse,92603,Irvine,CA,33.623202,-117.822415,6059,Condominium,2003,,1116,2.5,2,02/19/2004,442000,739900
63117707,66 Greenhouse,92603,Irvine,CA,33.623202,-117.822415,6059,SingleFamily,2004,2000,1325,2.5,3,11/23/2011,470000,873113
63117708,68 Greenhouse,92603,Irvine,CA,33.623202,-117.822415,6059,Condominium,2003,,1570,3.0,4,10/24/2016,995000,1120719
64893744,138 White Flower,92603,Irvine,CA,33.623202,-117.822415,6059,Condominium,2004,,1333,2.5,3,10/18/2004,642000,894376
64671559,136 White Flower,92603,Irvine,CA,33.623202,-117.822415,6059,Condominium,2004,,1116,2.5,2,04/25/2008,550000,731019
63118662,202 Tall Oak,92603,Irvine,CA,33.647787,-117.771436,6059,SingleFamily,2001,,1869,2.5,3,05/30/2003,430000,877059
63118674,141 Tall Oak,92603,Irvine,CA,33.647787,-117.771436,6059,Condominium,2003,,1808,3.0,3,11/03/2016,730000,814872
63080248,139 Tall Oak,92603,Irvine,CA,33.647787,-117.771436,6059,Condominium,2003,,1790,2.5,3,09/18/2014,760000,860534
64777601,116 Tall Oak,92603,Irvine,CA,33.647787,-117.771436,6059,SingleFamily,2005,,1600,2.5,2,05/22/2008,610000,744953
64821892,37 Tall Oak,92603,Irvine,CA,33.647787,-117.771436,6059,Condominium,2004,,1869,2.5,2,04/29/2005,679000,895610
64912876,103 Tall Oak,92603,Irvine,CA,33.647787,-117.771436,6059,Condominium,2004,,1736,3.0,3,05/15/2012,645000,784394
64602187,109 Tall Oak,92603,Irvine,CA,33.647787,-117.771436,6059,Condominium,2005,,1775,3.5,3,02/16/2018,755000,776897
64658364,111 Tall Oak,92603,Irvine,CA,33.647787,-117.771436,6059,Condominium,2004,,1775,4.0,3,12/20/2007,590000,725348
,,,,,,,,,,,,,,,,
25712774,5 Cool Brk # 8,92603,Irvine,CA,33.648569,-117.816283,6059,Condominium,1976,,2359,2.5,3,07/24/2000,451000,1131560
2094194302,15 Rainbow Fls,92603,Irvine,CA,33.648003,-117.816629,,Townhouse,1976,,2358,2.5,3,,,1328823
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
61643740,117 Treehouse,92603,Irvine,CA,33.646066,-117.770367,6059,SingleFamily,2003,4089,2535,2.5,4,03/04/2004,756000,1298916
61643767,121 Weathervane,92603,Irvine,CA,33.645317,-117.769951,6059,SingleFamily,2004,4558,2407,3.0,4,08/30/2013,1338000,1480417
61643792,112 Weathervane,92603,Irvine,CA,33.645347,-117.769268,6059,SingleFamily,2004,4156,2407,3.0,4,06/25/2004,804000,1289576
61643802,132 Weathervane,92603,Irvine,CA,33.644551,-117.770538,6059,SingleFamily,2004,5187,2535,2.5,4,,,1337571
61643818,103 Lattice,92603,Irvine,CA,33.645356,-117.768675,6059,SingleFamily,2004,5129,2445,4.0,4,12/02/2004,1118500,1390053
63113180,53 Summer House,92603,Irvine,CA,33.621718,-117.81804,6059,SingleFamily,2004,12402,4787,5.5,4,12/08/2014,3200000,3129660
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25776025,19 Virgil Ct,92617,Irvine,CA,33.638535,-117.837026,6059,SingleFamily,1989,6250,2033,2.5,4,,,801866
59731502,2 Murasaki St,92617,Irvine,CA,33.641199,-117.835709,6059,SingleFamily,2001,7057,2457,3.0,4,,,1025108
61647552,18 Frost St,92617,Irvine,CA,33.639026,-117.834247,6059,SingleFamily,2002,4443,1774,2.5,3,08/01/2008,519000,715428
137442074,16 Frost St,92617,Irvine,CA,33.639129,-117.834422,6059,SingleFamily,2002,6098,2655,3.0,4,,,1131184
54972362,16 Hallwood,92602,Irvine,CA,33.738189,-117.766907,6059,SingleFamily,2002,3488,2070,2.5,3,01/21/2005,779000,1056626
54978438,18 Lilac,92618,Irvine,CA,33.665794,-117.786382,6059,Condominium,2001,,1670,2.5,4,07/17/2003,486000,794208
61646943,16060 Valley Oak Dr,92618,Irvine,CA,33.665045,-117.774108,6059,Condominium,2002,,1532,2.5,3,01/13/2003,372000,780866
61646950,17 Sonata St,92618,Irvine,CA,33.665494,-117.774036,6059,Condominium,2001,,1145,2.5,2,06/09/2015,545000,618009
61646953,15 Sonata St,92618,Irvine,CA,33.665045,-117.774108,6059,Condominium,2002,,1330,2.5,3,09/06/2005,658000,754206
59730834,77 Alevera St,92618,Irvine,CA,33.665045,-117.774108,6059,Condominium,2002,,1215,2.5,2,01/28/2009,492500,626616
59730825,76 Alevera St,92618,Irvine,CA,33.665045,-117.774108,6059,Condominium,2002,,1215,2.5,2,02/29/2016,599900,652402
59730799,20 Alevera St,92618,Irvine,CA,33.665045,-117.774108,6059,Condominium,2002,,1030,2.5,2,09/04/2014,530000,604838
79815264,63 Homeland,92618,Irvine,CA,33.698459,-117.719893,6059,Condominium,2007,,2199,2.5,4,02/29/2016,796000,906218
83341013,100 Keepsake,92618,Irvine,CA,33.698276,-117.718361,6059,SingleFamily,2007,2500,1600,2.5,3,10/23/2018,745000,754332
83267436,111 Keepsake,92618,Irvine,CA,33.698276,-117.718361,6059,Condominium,2007,,1678,2.5,3,10/25/2007,628000,768117
89154726,78 Keepsake,92618,Irvine,CA,33.698276,-117.718361,6059,Condominium,2007,,1519,2.5,3,05/09/2008,525000,696245
111426596,76 Keepsake # 39,92618,Irvine,CA,33.698276,-117.718361,6059,Condominium,2010,,1790,2.5,3,02/18/2011,522500,719030
111421489,21 Keepsake,92618,Irvine,CA,33.698276,-117.718361,6059,Condominium,2011,,2095,3.0,4,10/10/2017,825000,863947
111423194,63 Keepsake,92618,Irvine,CA,33.698276,-117.718361,6059,Condominium,2010,,2100,3.0,4,03/17/2017,780000,850083
69248322,111 Canyon Crk,92603,Irvine,CA,33.635714,-117.778084,6059,VacantResidentialLand,2016,22445,6769,,0,06/30/2015,2525000,
69248331,128 Canyon Crk,92603,Irvine,CA,33.634393,-117.774842,6059,SingleFamily,2017,23958,8677,7.5,6,11/15/2017,7000000,7292103
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25502728,27 Pheasant Crk,92618,Irvine,CA,33.662794,-117.784192,6059,SingleFamily,1999,4600,2715,2.5,4,01/18/2002,504000,1217596
25502711,7 Glenoaks,92618,Irvine,CA,33.66253,-117.783074,6059,SingleFamily,1999,4888,2900,3.0,4,02/11/2000,410000,1237385
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
137114185,54 Boulder Vw,92603,Irvine,CA,33.634775,-117.782386,6059,VacantResidentialLand,,26349,,,,11/16/2016,2050000,
25502622,22 Birchwood,92618,Irvine,CA,33.664367,-117.785757,6059,SingleFamily,1998,4350,2269,2.5,4,02/22/1999,335000,1092727
25502614,6 Brookhaven,92618,Irvine,CA,33.663422,-117.786599,6059,SingleFamily,1998,5235,2269,3.0,4,08/15/2002,560000,1124376
25502739,28 Pheasant Crk,92618,Irvine,CA,33.662983,-117.784579,6059,SingleFamily,1999,5769,2715,2.5,4,07/21/2003,680000,1213783
25502717,6 Hawk,92618,Irvine,CA,33.662692,-117.783289,6059,SingleFamily,1999,4620,2269,2.5,4,10/27/1999,390500,1122638
51631368,49 Pembroke,92618,Irvine,CA,33.661817,-117.778765,6059,SingleFamily,1999,3446,2648,3.5,5,04/20/2006,941000,1169819
51631375,44 Kelsey,92618,Irvine,CA,33.661667,-117.779369,6059,SingleFamily,1999,3675,1936,2.5,3,06/26/2001,460000,885036
51631371,43 Pembroke,92618,Irvine,CA,33.661576,-117.779108,6059,SingleFamily,2000,3425,2154,2.5,4,05/26/2000,349000,991733
51631308,68 Ivywood,92618,Irvine,CA,33.660867,-117.777398,6059,SingleFamily,2001,3483,2648,2.5,4,07/23/2001,441000,1136166
51631246,28 Chadwick,92618,Irvine,CA,33.659978,-117.77899,6059,SingleFamily,2000,4100,2648,3.5,4,12/04/2000,394500,1132078
,,,,,,,,,,,,,,,,
59730858,30 Poppy # 54,92618,Irvine,CA,33.665794,-117.786382,6059,Condominium,2001,,1668,2.5,3,12/11/2001,326500,791012
61646944,29 Sonata St,92618,Irvine,CA,33.665045,-117.774108,6059,Condominium,2002,,1532,3.0,4,05/13/2005,626000,811090
61646921,51 Alevera St,92618,Irvine,CA,33.665045,-117.774108,6059,Condominium,2002,1400,1330,2.5,3,08/05/2002,313000,676629
61646927,12 Sonata St,92618,Irvine,CA,33.665045,-117.774108,6059,SingleFamily,2002,,1330,2.0,3,08/08/2002,310000,650658
61646922,53 Alevera St,92618,Irvine,CA,33.665045,-117.774108,6059,Condominium,2002,,1532,2.5,3,08/12/2002,342000,808555
61646918,63 Alevera St,92618,Irvine,CA,33.665045,-117.774108,6059,SingleFamily,2002,,1285,2.5,3,10/31/2013,575000,665805
59730817,58 Alevera St,92618,Irvine,CA,33.665045,-117.774108,6059,Condominium,2002,1001,1500,3.0,4,12/21/2007,529500,779444
59730808,38 Alevera St,92618,Irvine,CA,33.665045,-117.774108,6059,Townhouse,2002,2003,1532,3.0,3,06/03/2002,328500,781524
119681822,129 Silverado,92618,Irvine,CA,33.697598,-117.716714,6059,Condominium,2008,,1232,1.5,2,01/04/2017,470000,523424
83260241,101 Keepsake,92618,Irvine,CA,33.698276,-117.718361,6059,Condominium,2007,4000,1550,2.5,3,08/06/2010,555000,697995
89152036,49 Bell Chime,92618,Irvine,CA,33.698276,-117.718361,6059,MultiFamily2To4,2007,,1648,2.5,3,10/17/2008,582000,726030
89154378,43 Bell Chime,92618,Irvine,CA,33.698276,-117.718361,6059,Condominium,2006,,1821,2.5,3,08/08/2008,665000,785071
111421692,68 Keepsake # 35,92618,Irvine,CA,33.698276,-117.718361,6059,Condominium,2010,,1790,2.5,3,04/18/2012,750000,718397
2112213489,36 Keepsake,92618,Irvine,CA,33.698276,-117.718361,,Condominium,2011,3000,2100,3.0,4,07/10/2019,877888,884671
111420807,55 Keepsake,92618,Irvine,CA,33.698276,-117.718361,6059,Condominium,2011,,2100,3.5,4,08/26/2011,572500,799798
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25502707,43 Ashford St,92618,Irvine,CA,33.663121,-117.782749,6059,SingleFamily,1999,4450,2715,2.5,4,10/21/1999,467000,1220893
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
63118610,229 Tall Oak,92603,Irvine,CA,33.647787,-117.771436,6059,Condominium,2003,,1775,3.5,3,09/29/2003,467500,729401
63080241,347 Tall Oak,92603,Irvine,CA,33.647662,-117.77147,6059,Condominium,2003,,1808,3.0,3,05/28/2019,890000,901209
63118655,216 Tall Oak,92603,Irvine,CA,33.647787,-117.771436,6059,Condominium,2003,,1775,3.5,3,05/23/2003,421000,731108
63118668,118 Tall Oak,92603,Irvine,CA,33.647787,-117.771436,6059,Condominium,2003,,1775,3.5,3,05/11/2007,675000,814141
63118670,122 Tall Oak,92603,Irvine,CA,33.647787,-117.771436,6059,Condominium,2003,,1775,3.5,3,01/07/2004,453000,730635
64647348,106 Tall Oak,92603,Irvine,CA,33.647787,-117.771436,6059,Condominium,2004,,1800,3.0,3,07/05/2011,620000,833767
